AltitudeVariation;VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariance;VehicleSpeedVariation;LongitudinalAcceleration;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;VerticalAcceleration;FuelConsumptionAverage;roadSurface;traffic;drivingStyle
1,2999878;43,68492126;50,80435975;99,02645489;-0,90071869;0,4609;0;80;104;1332;12,80000019;11;0,0781;11,4422245;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,5999756;43,23456192;50,67675788;99,98098802;-0,45035934;0,4258;7,058823586;80;105;1328;14,57999992;12;0,0508;11,45434093;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,8999634;41,88347626;50,56416785;101,2082466;-1,35108566;0,4219;49,41176605;80;110;1329;15,64999962;12;0,0273;11,4640646;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1;42,55901718;50,51537883;101,8549494;0,67554092;0,3476;30,98039246;80;112;1345;14,69999981;13;0,0273;11,4755125;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,9000244;43,23456192;50,59419187;100,3025278;0,67554474;0,2851;49,80392075;80;112;1385;16,69000053;13;0,0195;11,50808048;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,7999878;44,13527679;50,77058283;96,05521052;0,90071487;0,2969;36,86274719;80;120;1437;18,05999947;14;0;11,52306938;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1;45,26117706;50,98825684;90,67676068;1,12590027;0,3008;12,54901981;80;122;1467;12,93999958;14;0,0234;11,50122261;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1;47,06261826;51,28099082;83,02358771;1,8014412;0,3437;0;80;110;1445;12,98999977;12;-0,0273;11,47852039;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,0999756;46,16189957;51,57372481;74,65984356;-0,90071869;0,3437;0;80;105;1379;14,05000019;11;0,0664;11,47228146;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1;43,45973969;51,8176698;66,94242909;-2,70215988;0,4258;0;80;105;1313;13,71000004;12;0,0742;11,4679451;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,4000244;40,98275757;52,01282578;60,27914166;-2,47698212;0,4453;0;80;105;1228;12,75;12;0,0547;11,46377087;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,3000488;38,73096085;52,11040382;57,05251765;-2,25179672;0,4961;0;80;104;1166;12,14000034;12;0,0469;11,45824337;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,6000366;37,15470123;52,11790988;56,82070066;-1,57625962;0,5469;0;80;103;1138;12,5;12;0,133;11,45686531;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,2000122;36,25397873;52,03534387;59,06185018;-0,9007225;0,6054;47,05882263;80;106;1131;11,64000034;12;0,129;11,44925785;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,2000122;37,15470123;51,90023594;62,01861188;0,9007225;0,5937;1,568627477;80;104;1103;11,14999962;12;0,105;11,43928242;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,1000366;36,25397873;51,69006793;65,96669258;-0,9007225;0,6015;44,70588303;80;105;1086;10,93000031;12;0,145;11,43830776;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,0999756;35,12807465;51,39358082;70,50091705;-1,12590408;0,5468;34,50980377;80;106;1566;18,67000008;12;0,152;11,4560194;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,0999756;35,57844162;51,03704592;74,08378449;0,45036697;0,5234;50,58823776;80;123;1613;20,63999939;15;0,109;11,47314358;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,2000122;38,05541992;50,68801696;75,74225831;2,4769783;0,5195;0,392156869;80;117;1581;17,26000023;15;0,0898;11,48631954;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,8000488;37,15470123;50,29770495;77,03528889;-0,90071869;0,5156;0;80;111;1501;13,56999969;13;0,102;11,48725796;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,5;36,25397873;49,89238091;78,42136755;-0,9007225;0,4765;23,52941132;80;108;1488;14,97000027;11;0,0937;11,50166988;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,7000122;34,00217819;49,4570329;80,73425075;-2,25180054;0,5625;4,313725471;80;108;1457;13,59000015;13;0,109;11,51328278;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2;33,55181885;49,0216849;83,0604258;-0,45035934;0,6093;0;80;105;1378;13,15999985;12;0,082;11,5238924;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,5999756;32,42591858;48,57132486;85,67995032;-1,12590027;0,6445;0;80;105;1290;13,85999966;12;0,0742;11,54147816;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,5999756;30,39929962;48,09094092;89,11948156;-2,02661896;0,5508;32,94117737;79;106;1276;13,89000034;13;0,0625;11,5666666;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,5;29,7237606;47,61055695;92,74968877;-0,67553902;0,5039;56,07843399;79;113;1359;16,20000076;13;0,129;11,59823513;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,9000244;31,97555923;47,16019697;94,48916373;2,25179863;0,4375;59,60784531;79;119;1450;18,07999992;14;0,176;11,63256073;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,7000122;33,77699661;46,73610798;94,87600729;1,80143738;0,2851;45,09804153;79;123;1538;19,27000046;14;0,277;11,66395473;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2;34,67771912;46,32703104;94,52784152;0,90072251;0,1992;29,80392265;79;123;1610;14,53999996;14;0,254;11,67451477;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,3000488;37,83023834;45,95923707;92,49243964;3,15251922;0,1289;3,137254953;79;114;1662;16,79999924;13;0,254;11,67525578;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,2000122;38,73096085;45,61396106;90,17313857;0,90072251;0,1445;0;79;111;1636;16,42000008;13;0,266;11,66906929;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,1000366;38,73096085;45,26117913;87,39141211;0;0,1523;0;79;109;1567;15,27999973;14;0,254;11,66154003;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,5999756;36,92951965;44,87462015;84,67235154;-1,8014412;0,2578;0;80;108;1490;15,73999977;13;0,168;11,66374874;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,7999878;34,67771912;44,43176622;81,69083934;-2,25180053;0,293;0;80;107;1368;14,28999996;14;0,227;11,67387676;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,9000244;31,75038147;43,9213582;78,69476863;-2,92733765;0,3906;0;80;106;1263;13,39999962;13;0,156;11,6872015;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,6999512;29,49857903;43,39218527;76,84679435;-2,25180244;0,3906;0;79;105;1149;12,14000034;12;0,0898;11,69074345;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,7999878;29,94893837;42,90804828;75,54412306;0,45035934;0,4805;0;79;103;1048;10,90999985;11;0,0508;11,68736267;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1;27,69713783;42,38262831;74,67381544;-2,25180054;0,5976;20,3921566;79;103;917;8,909999847;11;0,0547;11,68266392;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,2999878;21,84246063;41,77088935;77,01558849;-5,8546772;0,5547;21,17647171;79;102;900;7,429999828;11;-0,0273;11,69500732;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1;17,56403732;41,1028553;82,22192471;-4,27842331;0,5234;43,92156982;79;101;1019;10,47999954;12;-0,0352;11,74960709;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,2000122;14,18633938;40,37477333;89,19672651;-3,37769794;0,4062;43,92156982;79;103;1064;11,65999985;12;-0,109;11,80959034;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,5;14,8618803;39,65044432;94,23637431;0,67554092;0,2383;63,92156982;79;108;1263;14,60999966;13;-0,0625;11,83105373;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,5;18,01440048;38,99742231;96,5193473;3,15252018;0,1523;30,98039246;79;115;1512;18,93000031;14;-0,0117;11,85604763;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,2000122;21,39209938;38,3931893;95,50695932;3,3776989;0,1211;17,64705849;79;123;1641;13,01000023;15;0,0156;11,86616135;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,7000122;22,9683609;37,8039683;92,45529933;1,57626152;0,25;19,6078434;79;111;1662;13,03999996;13;0,0391;11,88166046;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,5;23,19353867;37,24477132;89,67439006;0,22517777;0,25;25,09803963;79;108;1643;15,96000004;13;0,0313;11,90536499;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0;22,9683609;36,71559836;87,66888027;-0,22517777;0,2773;25,09803963;79;112;1679;14,30000019;13;0,172;11,92585373;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,7999878;23,64389992;36,22020235;85,61554287;0,67553902;0,3477;24,31372643;79;112;1722;13,93000031;13;0,16;11,94306946;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,2000122;24,31943893;35,75107737;83,31837431;0,67553901;0,3711;10,58823586;79;110;1698;16,01000023;13;0,0547;11,96635342;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,9000244;23,41871834;35,30071735;82,03267616;-0,90072059;0,3516;9,019607544;79;108;1570;11,52000046;14;0,0078;11,98421288;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,1999512;21,61728096;34,86161642;82,2924375;-1,80143738;0,4102;0;79;104;1465;13,72000027;12;0,0078;12,00957298;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,2999878;20,26619911;34,41876246;83,27275543;-1,35108185;0,4726;7,058823586;79;105;1279;12,31999969;12;-0,0235;12,04669094;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,4000244;17,33885956;33,94213142;85,73765487;-2,92733955;0,4844;21,56862831;79;104;894;6,230000019;11;-0,0586;12,0860281;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,5999756;11,93453979;33,4129584;92,0530903;-5,40431977;0,4726;24,70588303;79;101;871;8,210000038;11;-0,148;12,16699696;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,6000366;6,755399704;32,79746637;101,9239782;-5,179140086;0,4297;22,74509811;79;101;854;7,769999981;11;-0,0938;12,26432705;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,6000366;4,053239822;32,11066742;112,8152479;-2,702159882;0,4219;22,74509811;79;101;840;7,599999905;11;-0,0469;12,36005116;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,6000366;2,25180006;31,38258539;124,1472135;-1,801439762;0,3633;23,13725471;79;100;800;7,360000134;11;-0,0508;12,36005116;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,2999878;0;30,6319854;137,107331;-2,25180006;0,2383;27,45098114;79;101;782;7,380000114;12;0,0429;12,36005116;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,7999878;0;29,88138541;148,9215496;0;0,1289;38,82352829;79;101;1030;10,21000004;12;0,18;12,36005116;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,7000122;0;29,13829141;159,8291898;0;0,0391;42,74509811;79;103;1028;10,39999962;13;0,211;12,45422459;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,5999756;0;28,41020939;170,0940945;0;0,0664;31,76470566;79;105;1214;13,47000027;13;0,316;12,54585838;SmoothCondition;LowCongestionCondition;EvenPaceStyle
3,4000244;6,980579853;27,80597636;173,7815816;6,980579853;0,2422;14,90196133;80;108;1392;11,65999985;14;0,273;12,63532925;SmoothCondition;LowCongestionCondition;EvenPaceStyle
3,2000122;9,457559586;27,26554441;175,8318256;2,476979733;0,3281;14,90196133;80;105;1384;10,69999981;13;0,23;12,72105503;SmoothCondition;LowCongestionCondition;EvenPaceStyle
3,6999512;10,35828018;26,72886546;176,4196869;0,900720594;0,3672;18,03921509;80;103;1280;10,03999996;13;0,23;12,80142403;SmoothCondition;LowCongestionCondition;EvenPaceStyle
4;8,331659317;26,14715042;177,1945282;-2,026620863;0,3633;23,13725471;80;102;1193;9,680000305;12;0,168;12,85413551;SmoothCondition;LowCongestionCondition;EvenPaceStyle
3,7999878;9,90791893;25,57669446;175,8490154;1,576259613;0,4492;18,4313736;80;102;997;7,820000172;13;0,133;12,88850689;SmoothCondition;LowCongestionCondition;EvenPaceStyle
4,4000244;6,755399704;24,9349315;174,8668239;-3,152519226;0,5039;23,52941132;80;101;887;7,320000172;11;-0,0547;12,9233942;SmoothCondition;LowCongestionCondition;EvenPaceStyle
4,5;4,953959465;24,23312052;172,8338138;-1,801440239;0,5312;23,52941132;80;100;846;8,020000458;12;-0,0859;12,9694891;SmoothCondition;LowCongestionCondition;EvenPaceStyle
4,5;3,377699852;23,52005053;171,5383747;-1,576259613;0,5195;21,96078491;80;101;784;7,579999924;12;-0,0078;12,9694891;SmoothCondition;LowCongestionCondition;EvenPaceStyle
4,4000244;0;22,79572153;173,6421446;-3,377699852;0,4297;34,11764908;79;100;1067;10,67000008;12;0,0781;12,9694891;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,2999878;0;22,11267557;176,3689841;0;0,293;39,60784531;79;103;944;7,03000021;13;0,102;12,9694891;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,2000122;0;21,46715956;179,5520614;0;0,1406;33,33333206;79;102;847;8,06000042;12;0,172;12,9694891;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,6000366;0;20,84791454;182,8017582;0;0,0039;37,25490189;80;101;855;7,650000095;12;0,242;12,9694891;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1;0;20,24368156;185,7743493;0;-0,1523;26,27450943;80;101;813;6,949999809;12;0,312;12,9694891;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,7000122;0;19,62443654;187,4830984;0;-0,2461;24,31372643;80;100;817;6,440000057;12;0,371;12,9694891;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0;0;19,02020356;188,9520981;0;-0,3437;27,05882454;80;100;795;6,96999979;12;0,41;12,9694891;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,0999756;0;18,43473565;190,3374926;0;-0,3945;24,70588303;80;100;799;6,25;12;0,445;12,9694891;SmoothCondition;LowCongestionCondition;EvenPaceStyle
;;;;;0,0039;27,05882454;75;101;802;7,630000114;28;0,0039;;SmoothCondition;LowCongestionCondition;EvenPaceStyle
;;;;;0,0039;27,05882454;75;101;802;7,699999809;28;0;;SmoothCondition;LowCongestionCondition;EvenPaceStyle
;2,25180006;;;2,25180006;-0,0078;26,27450943;75;101;802;7,599999905;28;-0,0039;;SmoothCondition;LowCongestionCondition;EvenPaceStyle
;2,25180006;;;0;-0,0156;26,66666794;75;101;800;7,510000229;29;-0,0078;;SmoothCondition;LowCongestionCondition;EvenPaceStyle
;2,026619911;;;-0,225180149;-0,0117;27,45098114;75;101;798;7,340000153;29;-0,0156;;SmoothCondition;LowCongestionCondition;EvenPaceStyle
;0,90072;;;-1,125899911;-0,0078;26,66666794;75;101;799;7,670000076;28;-0,0234;;SmoothCondition;LowCongestionCondition;EvenPaceStyle
;0,45036;;;-0,45036;0,0312;26,27450943;75;101;788;7,670000076;28;-0,0547;;SmoothCondition;LowCongestionCondition;EvenPaceStyle
;0;;;-0,45036;0,0352;38,4313736;75;101;809;7,429999828;28;-0,0586;;SmoothCondition;LowCongestionCondition;EvenPaceStyle
;2,70216012;;;2,70216012;0,0195;24,70588303;75;101;818;8,260000229;29;-0,0664;;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,800003052;2,476979733;;;-0,225180387;-0,0664;56,07843399;75;101;1108;7,889999866;29;-0,0234;;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,800003052;0,22518;;;-2,251799733;-0,117;40,7843132;75;103;1122;11,36999989;29;-0,0078;;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,800003052;1,801440001;;;1,576260001;-0,203;23,52941132;75;101;979;7,699999809;30;0,0273;50,96572495;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,800003052;3,602880001;;;1,80144;-0,219;47,45098114;75;102;1181;7,699999809;28;0,0234;50,96572495;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,800003052;6,755399704;;;3,152519703;-0,277;38,4313736;75;103;1584;10,5;30;0,0703;46,90097046;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,800003052;9,232379913;;;2,476980209;-0,312;27,05882454;75;107;1950;12,77000046;30;0,0898;43,68640518;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,800003052;11,70935917;;;2,476979257;-0,363;21,96078491;75;109;2143;14,10000038;31;0,105;41,43775177;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,800003052;13,73598003;;;2,02662086;-0,352;15,68627453;75;109;2207;15,27999973;31;0,102;39,62184525;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,800003052;14,18633938;;;0,45035935;-0,297;13,33333397;75;109;2127;15,97999954;31;0,0937;38,82080078;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,800003052;14,63669968;;;0,4503603;-0,301;12,54901981;75;107;2026;15,52000046;31;0,0937;38,0931015;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,89996338;88,4957428;90,57865359;9,889607247;-1,12590027;-0,2773;46,66666794;82;158;2148;33,38000107;13;0,359;11,83256435;SmoothCondition;LowCongestionCondition;EvenPaceStyle
3,29998779;88,4957428;90,37223867;8,120983608;0;-0,1836;0;82;120;2093;23,90999985;14;0,348;11,78154659;SmoothCondition;LowCongestionCondition;EvenPaceStyle
3,59997558;86,91947937;90,16207085;6,856830894;-1,57626343;-0,1445;17,25490189;82;117;2056;22,20999908;13;0,402;11,72604084;SmoothCondition;LowCongestionCondition;EvenPaceStyle
4,5;84,44249725;89,91812592;6,003066567;-2,47698212;-0,1172;58,03921509;82;158;2047;29,29999924;13;0,461;11,69114113;SmoothCondition;LowCongestionCondition;EvenPaceStyle
6,09997559;83,99214172;89,71171099;5,847868744;-0,45035553;-0,207;62,74509811;82;178;2069;35,93999863;14;0,566;11,68202114;SmoothCondition;LowCongestionCondition;EvenPaceStyle
6,4000244;84,6676712;89,53907293;5,770121487;0,67552948;-0,3242;68,62744904;82;183;2094;39,31999969;15;0,613;11,68294811;SmoothCondition;LowCongestionCondition;EvenPaceStyle
7,10003661;85,79357147;89,39645882;5,59485728;1,12590027;-0,3906;67,05882263;82;176;2115;36,70999908;15;0,543;11,68362713;SmoothCondition;LowCongestionCondition;EvenPaceStyle
8,20001221;86,46912384;89,28011589;5,447880844;0,67555237;-0,3398;60,39215851;82;165;2129;36,70999908;15;0,484;11,68362713;SmoothCondition;LowCongestionCondition;EvenPaceStyle
8,29998779;87,14466095;89,19004402;5,335812437;0,67553711;-0,1992;20,7843132;82;141;2101;32,09000015;14;0,457;11,66325283;SmoothCondition;LowCongestionCondition;EvenPaceStyle
8,00000001;86,69429779;89,096219;5,265984302;-0,45036316;-0,1094;0;82;120;2056;23,04000092;13;0,434;11,59989929;SmoothCondition;LowCongestionCondition;EvenPaceStyle
8,20001221;85,34321594;88,99488792;5,402504109;-1,35108185;-0,0977;10,98039246;82;117;2025;28,32999992;13;0,441;11,58448696;SmoothCondition;LowCongestionCondition;EvenPaceStyle
8,40002441;83,31659698;88,85227381;5,787869841;-2,02661896;-0,1328;69,41176605;82;162;2042;37,02000046;13;0,469;11,5746994;SmoothCondition;LowCongestionCondition;EvenPaceStyle
7,80004881;83,99214172;88,72091878;6,015974391;0,67554474;-0,1875;65,09803772;82;184;2065;37,15000153;14;0,375;11,56586075;SmoothCondition;LowCongestionCondition;EvenPaceStyle
6,2999878;84,44249725;88,58956375;6,088667532;0,45035553;-0,1406;44,31372452;82;165;2058;28,45000076;15;0,309;11,54854012;SmoothCondition;LowCongestionCondition;EvenPaceStyle
5,7999878;85,56839752;88,47322083;5,963894356;1,12590027;-0,1875;40,7843132;82;144;2071;32,63000107;13;0,324;11,54295921;SmoothCondition;LowCongestionCondition;EvenPaceStyle
6,5999756;84,89285278;88,37188975;6,064834585;-0,67554474;-0,2148;58,03921509;82;167;2084;35,66999817;14;0,266;11,54131413;SmoothCondition;LowCongestionCondition;EvenPaceStyle
6,7999878;85,34321594;88,30808868;6,20533638;0,45036316;-0,168;0;82;136;2052;24,29999924;13;0,258;11,50181007;SmoothCondition;LowCongestionCondition;EvenPaceStyle
6,8999634;84,6676712;88,23302854;6,411599072;-0,67554474;-0,2187;38,03921509;82;130;2033;36,81000137;13;0,285;11,49381542;SmoothCondition;LowCongestionCondition;EvenPaceStyle
6,7999878;83,76695251;88,15421537;6,742177467;-0,90071869;-0,25;90,58823395;82;198;2094;47,59999847;14;0,309;11,49414539;SmoothCondition;LowCongestionCondition;EvenPaceStyle
6,7000122;85,34321594;88,07915535;6,821817756;1,57626343;-0,3555;89,80392456;82;229;2143;46,27000046;16;0,172;11,47538948;SmoothCondition;LowCongestionCondition;EvenPaceStyle
5,7000122;87,36984253;88,05288442;6,816904618;2,02662659;-0,4101;74,90196228;82;198;2193;41,63000107;15;0,129;11,44041824;SmoothCondition;LowCongestionCondition;EvenPaceStyle
5,5;89,39645386;88,08666127;6,838433094;2,02661133;-0,5039;69,41176605;82;180;2222;39,09999847;14;0,187;11,41246128;SmoothCondition;LowCongestionCondition;EvenPaceStyle
4,1000366;90,52235413;88,17673327;6,781366586;1,12590027;-0,543;60;82;167;2251;36,59000015;14;0,176;11,37775803;SmoothCondition;LowCongestionCondition;EvenPaceStyle
3,2999878;92,09861755;88,29307632;6,869729212;1,57626342;-0,5625;72,15686035;83;165;2286;38,5;14;0,117;11,34848499;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,2999878;93,67487335;88,42067833;7,256411527;1,5762558;-0,5859;69,41176605;83;167;2314;39,63000107;14;0,0547;11,3213644;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,5;95,0259552;88,54828021;7,960623261;1,35108185;-0,5156;67,05882263;83;170;2353;40,18999863;14;0,0508;11,29465866;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,2000122;96,15185547;88,68338814;8,917677475;1,12590027;-0,4648;49,01960754;83;160;2367;37,27000046;14;0,0703;11,26409435;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,2000122;97,05257416;88,81849607;10,0851183;0,90071869;-0,5234;67,05882263;83;168;2392;43,59999847;14;0,0625;11,23978996;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,8999634;98,17847443;88,96486308;11,54257189;1,12590027;-0,6015;60,7843132;83;175;2419;39,75;14;0,0273;11,20737839;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,8999634;99,30437469;89,11873601;13,30967593;1,12590026;-0,6523;47,45098114;83;158;2434;39,50999832;14;0,0586;11,17362022;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,6999512;99,52954865;89,26134987;15,06776831;0,22517396;-0,707;49,80392075;83;155;2446;35,5;14;-0,0117;11,1427145;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,2999878;99,07919312;89,4002107;16,64445196;-0,45035553;-0,6133;57,25490189;83;152;2459;38,66999817;13;0,0547;11,10455799;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,2999878;99,97991943;89,56534271;18,50619473;0,90072631;-0,5859;32,15686417;83;148;2461;38,20000076;13;0,0352;11,06395912;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,5;101,1058121;89,73798052;20,70952704;1,12589267;-0,6094;50,58823776;83;164;2466;37,63000107;14;0,0508;11,02530289;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1;102,006546;89,92563057;23,20759025;0,9007339;-0,6406;41,96078491;83;150;2476;37,31999969;14;-0,0508;10,99529266;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,2999878;102,006546;90,11328061;25,63403474;0;-0,6211;63,13725662;83;166;2497;40,22999954;14;0,0742;10,9659853;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,2000122;102,23172;90,29717763;28,06879897;0,225174;-0,6484;49,01960754;83;157;2503;34,77000046;13;0,082;10,92852211;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,0999756;103,1324463;90,47732175;30,75845681;0,9007263;-0,6601;49,80392075;83;149;2511;38,27999878;13;-0,0508;10,89960957;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,5;103,3576202;90,6687247;33,50006404;0,2251739;-0,5664;48,23529434;83;153;2519;35,84000015;14;-0,0195;10,87068939;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,8999634;103,8079758;90,88264567;36,37806027;0,4503556;-0,4765;37,25490189;83;139;2528;38,72000122;13;0,0195;10,8462038;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,9000244;103,8079758;91,11908455;39,12585401;0;-0,4336;61,17647171;83;169;2541;46,63000107;13;0,109;10,82764816;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,5;104,4835205;91,37428856;42,02257367;0,6755447;-0,4023;47,45098114;83;172;2557;35,38000107;14;0,0469;10,80580521;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,5;104,933876;91,62573954;45,03504124;0,4503555;-0,3203;31,37254906;83;147;2552;34,06999969;13;0,0352;10,78193665;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,2000122;104,4835205;91,8546725;47,77074776;-0,4503555;-0,3047;23,13725471;83;140;2531;27,44000053;13;0,0117;10,73872566;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,1999512;104,0331573;92,07985255;50,20291821;-0,4503632;-0,2422;50,58823776;83;166;2543;44,65999985;13;0,0664;10,72014618;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,3999634;103,8079758;92,30127958;52,44327885;-0,2251815;-0,2656;60,7843132;83;179;2556;44,88000107;13;0,0977;10,70078087;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,2000122;104,4835205;92,57149569;54,60902863;0,6755447;-0,2539;64,31372833;83;179;2574;44,88000107;14;0,0898;10,70078087;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,0999756;105,6094208;92,88299471;56,85005074;1,1259003;-0,1562;49,80392075;83;161;2488;21,32999992;14;0,0938;10,61458206;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,7999878;106,735321;93,23202387;59,12662261;1,1259002;-0,1601;6,666666985;83;118;2093;32,70000076;13;0,195;10,58569145;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,7999878;104,933876;93,55853487;60,28430882;-1,801445;-0,1836;89,41176605;83;190;2117;49,79999924;13;0,242;10,57985973;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,8999634;103,8079758;93,83625679;61,28914768;-1,1259002;-0,125;85,09803772;83;226;2147;41,41999817;15;0,277;10,59565067;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,7999878;104,933876;94,11773173;62,72760879;1,1259002;-0,082;50,58823776;83;168;2141;32,20999908;13;0,285;10,57397747;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,3999634;106,0597763;94,39545377;64,6885273;1,1259003;-0,0781;36,47058868;83;151;2128;32,27000046;12;0,285;10,55016136;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0;105,3842392;94,64690475;66,38622057;-0,6755371;-0,0859;35,29411697;83;152;2105;32,20999908;12;0,227;10,52954483;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,2999878;104,7087021;94,87583783;67,82004246;-0,6755371;0,0039;52,15686417;83;160;2103;37,50999832;13;0,359;10,53163147;SmoothCondition;LowCongestionCondition;EvenPaceStyle
